Year	Month	Speaker	Title	MP3
2003	10	Henry B. Eyring	An Enduring Testimony of the Mission of the Prophet Joseph	http://media2.ldscdn.org/assets/general-conference/october-2003-general-conference/2003-10-5020-elder-henry-b-eyring-64k-eng.mp3
2003	10	Gordon B. Hinckley	An Ensign to the Nations, a Light to the World	http://media2.ldscdn.org/assets/general-conference/october-2003-general-conference/2003-10-4060-president-gordon-b-hinckley-64k-eng.mp3
2003	10	Quentin L. Cook	Are You a Saint?	http://media2.ldscdn.org/assets/general-conference/october-2003-general-conference/2003-10-5040-elder-quentin-l-cook-64k-eng.mp3
2003	10	Thomas S. Monson	Bring Him Home	http://media2.ldscdn.org/assets/general-conference/october-2003-general-conference/2003-10-3050-president-thomas-s-monson-64k-eng.mp3
2003	10	Anne C. Pingree	Choose Ye Therefore Christ the Lord	http://media2.ldscdn.org/assets/general-relief-society-meeting/2003-general-relief-society-meeting/2003-09-0030-anne-c-pingree-64k-eng.mp3
2003	10	Bonnie D. Parkin	Choosing Charity:That Good Part	http://media2.ldscdn.org/assets/general-relief-society-meeting/2003-general-relief-society-meeting/2003-09-0010-bonnie-d-parkin-64k-eng.mp3
2003	10	William W. Parmley	Come, Follow Me	http://media2.ldscdn.org/assets/general-conference/october-2003-general-conference/2003-10-5030-elder-william-w-parmley-64k-eng.mp3
2003	10	Sydney S. Reynolds	He Knows Us; He Loves Us	http://media2.ldscdn.org/assets/general-conference/october-2003-general-conference/2003-10-4040-sydney-s-reynolds-64k-eng.mp3
2003	10	Neal A. Maxwell	How Choice a Seer!	http://media2.ldscdn.org/assets/general-conference/october-2003-general-conference/2003-10-5060-elder-neal-a-maxwell-64k-eng.mp3
2003	10	Kathleen H. Hughes	In Covenant with Him	http://media2.ldscdn.org/assets/general-relief-society-meeting/2003-general-relief-society-meeting/2003-09-0020-kathleen-h-hughes-64k-eng.mp3
2003	10	M. Russell Ballard	Let Our Voices Be Heard	http://media2.ldscdn.org/assets/general-conference/october-2003-general-conference/2003-10-1050-elder-m-russell-ballard-64k-eng.mp3
2003	10	Gordon B. Hinckley	Let Us Live the Gospel More Fully	http://media2.ldscdn.org/assets/general-conference/october-2003-general-conference/2003-10-5070-president-gordon-b-hinckley-64k-eng.mp3
2003	10	James E. Faust	Lord, I Believe; Help Thou Mine Unbelief	http://media2.ldscdn.org/assets/general-conference/october-2003-general-conference/2003-10-1060-president-james-e-faust-64k-eng.mp3
2003	10	Russell M. Nelson	Personal Priesthood Responsibility	http://media2.ldscdn.org/assets/general-conference/october-2003-general-conference/2003-10-3010-elder-russell-m-nelson-64k-eng.mp3
2003	10	Merrill J. Bateman	Priesthood, Keys, and the Power to Bless	http://media2.ldscdn.org/assets/general-conference/october-2003-general-conference/2003-10-3030-elder-merrill-j-bateman-64k-eng.mp3
2003	10	Richard G. Scott	Realize Your Full Potential	http://media2.ldscdn.org/assets/general-conference/october-2003-general-conference/2003-10-2070-elder-richard-g-scott-64k-eng.mp3
2003	10	Robert D. Hales	Receiving a Testimony of the Restored Gospel of Jesus Christ	http://media2.ldscdn.org/assets/general-conference/october-2003-general-conference/2003-10-2030-elder-robert-d-hales-64k-eng.mp3
2003	10	Dallin H. Oaks	Repentance and Change	http://media2.ldscdn.org/assets/general-conference/october-2003-general-conference/2003-10-2060-elder-dallin-h-oaks-64k-eng.mp3
2003	10	Anne C. Pingree	Seeing the Promises Afar Off	http://media2.ldscdn.org/assets/general-conference/october-2003-general-conference/2003-10-1040-anne-c-pingree-64k-eng.mp3
2003	10	Lynn A. Mickelsen	The Atonement, Repentance, and Dirty Linen	http://media2.ldscdn.org/assets/general-conference/october-2003-general-conference/2003-10-1030-elder-lynn-a-mickelsen-64k-eng.mp3
2003	10	Thomas S. Monson	The Bridge Builder	http://media2.ldscdn.org/assets/general-conference/october-2003-general-conference/2003-10-4010-president-thomas-s-monson-64k-eng.mp3
2003	10	Shirley D. Christensen	The Clarion Call of Prophets	http://media2.ldscdn.org/assets/general-conference/october-2003-general-conference/2003-10-2040-elder-shirley-d-christensen-64k-eng.mp3
2003	10	Richard C. Edgley	The Empowerment of Humility	http://media2.ldscdn.org/assets/general-conference/october-2003-general-conference/2003-10-5050-bishop-richard-c-edgley-64k-eng.mp3
2003	10	Jeffrey R. Holland	The Grandeur of God	http://media2.ldscdn.org/assets/general-conference/october-2003-general-conference/2003-10-4020-elder-jeffrey-r-holland-64k-eng.mp3
2003	10	W. Craig Zwick	The Lord Thy God Will Hold Thy Hand	http://media2.ldscdn.org/assets/general-conference/october-2003-general-conference/2003-10-2050-elder-w-craig-zwick-64k-eng.mp3
2003	10	Elder Charles Didier	The Message of the Restoration	http://media2.ldscdn.org/assets/general-conference/october-2003-general-conference/2003-10-4030-elder-charles-didier-64k-eng.mp3
2003	10	James E. Faust	The Phenomenon That Is You	http://media2.ldscdn.org/assets/general-conference/october-2003-general-conference/2003-10-3040-president-james-e-faust-64k-eng.mp3
2003	10	Gordon B. Hinckley	The Shepherds of Israel	http://media2.ldscdn.org/assets/general-conference/october-2003-general-conference/2003-10-3060-president-gordon-b-hinckley-64k-eng.mp3
2003	10	Boyd K. Packer	The Standard of Truth Has Been Erected	http://media2.ldscdn.org/assets/general-conference/october-2003-general-conference/2003-10-2020-president-boyd-k-packer-64k-eng.mp3
2003	10	Gordon B. Hinckley	The State of the Church	http://media2.ldscdn.org/assets/general-conference/october-2003-general-conference/2003-10-1010-president-gordon-b-hinckley-64k-eng.mp3
2003	10	James E. Faust	The Sustaining of Church Officers	http://media2.ldscdn.org/assets/general-conference/october-2003-general-conference/2003-10-2010-the-sustaining-of-church-officers-64k-eng.mp3
2003	10	Joseph B. Wirthlin	Three Choices	http://media2.ldscdn.org/assets/general-conference/october-2003-general-conference/2003-10-4050-elder-joseph-b-wirthlin-64k-eng.mp3
2003	10	Gordon B. Hinckley	To the Women of the Church	http://media2.ldscdn.org/assets/general-relief-society-meeting/2003-general-relief-society-meeting/2003-09-0040-president-gordon-b-hinckley-64k-eng.mp3
2003	10	L. Tom Perry	We Believe All That God Has Revealed	http://media2.ldscdn.org/assets/general-conference/october-2003-general-conference/2003-10-5010-elder-l-tom-perry-64k-eng.mp3
2003	10	Monte J. Brough	Young Men—Holders of Keys	http://media2.ldscdn.org/assets/general-conference/october-2003-general-conference/2003-10-3020-elder-monte-j-brough-64k-eng.mp3
2004	04	Julie B. Beck	A Mother Heart	http://media2.ldscdn.org/assets/general-conference/april-2004-general-conference/2004-04-4040-julie-b-beck-64k-eng.mp3
2004	04	Jeffrey R. Holland	Abide in Me	http://media2.ldscdn.org/assets/general-conference/april-2004-general-conference/2004-04-2050-elder-jeffrey-r-holland-64k-eng.mp3
2004	04	Susan W. Tanner	All Things Shall Work Together for Your Good	http://media2.ldscdn.org/assets/general-young-women-meeting/2004-general-young-women-meeting/2004-03-0010-susan-w-tanner-64k-eng.mp3
2004	04	Francisco J. Viñas	Applying the Simple and Plain Gospel Principles in the Family	http://media2.ldscdn.org/assets/general-conference/april-2004-general-conference/2004-04-2080-elder-francisco-j-vinas-64k-eng.mp3
2004	04	Elaine S. Dalton	Believe!	http://media2.ldscdn.org/assets/general-young-women-meeting/2004-general-young-women-meeting/2004-03-0030-elaine-s-dalton-64k-eng.mp3
2004	04	Dennis E. Simmons	But If Not …	http://media2.ldscdn.org/assets/general-conference/april-2004-general-conference/2004-04-4030-elder-dennis-e-simmons-64k-eng.mp3
2004	04	James E. Faust	Choices	http://media2.ldscdn.org/assets/general-conference/april-2004-general-conference/2004-04-3040-president-james-e-faust-64k-eng.mp3
2004	04	Wesley L. Jones	Church Auditing Department Report, 2003	http://media2.ldscdn.org/assets/general-conference/april-2004-general-conference/2004-04-2020-church-auditing-department-report-2003-64k-eng.mp3
2004	04	Gordon B. Hinckley	Concluding Remarks	http://media2.ldscdn.org/assets/general-conference/april-2004-general-conference/2004-04-5070-president-gordon-b-hinckley-64k-eng.mp3
2004	04	James E. Faust	Did You Get the Right Message?	http://media2.ldscdn.org/assets/general-conference/april-2004-general-conference/2004-04-4010-president-james-e-faust-64k-eng.mp3
2004	04	Boyd K. Packer	Do Not Fear	http://media2.ldscdn.org/assets/general-conference/april-2004-general-conference/2004-04-4050-president-boyd-k-packer-64k-eng.mp3
2004	04	Joseph B. Wirthlin	Earthly Debts, Heavenly Debts	http://media2.ldscdn.org/assets/general-conference/april-2004-general-conference/2004-04-2090-elder-joseph-b-wirthlin-64k-eng.mp3
2004	04	L. Tom Perry	Fatherhood, an Eternal Calling	http://media2.ldscdn.org/assets/general-conference/april-2004-general-conference/2004-04-4020-elder-l-tom-perry-64k-eng.mp3
2004	04	Earl C. Tingey	For the Strength of Youth	http://media2.ldscdn.org/assets/general-conference/april-2004-general-conference/2004-04-3030-elder-earl-c-tingey-64k-eng.mp3
2004	04	David B. Haight	How Great the Wisdom and the Love	http://media2.ldscdn.org/assets/general-conference/april-2004-general-conference/2004-04-1020-elder-david-b-haight-64k-eng.mp3
2004	04	Richard G. Scott	How to Live Well amid Increasing Evil	http://media2.ldscdn.org/assets/general-conference/april-2004-general-conference/2004-04-5060-elder-richard-g-scott-64k-eng.mp3
2004	04	Gordon B. Hinckley	I Was an Hungred, and Ye Gave Me Meat	http://media2.ldscdn.org/assets/general-conference/april-2004-general-conference/2004-04-3060-president-gordon-b-hinckley-64k-eng.mp3
2004	04	Henry B. Eyring	In the Strength of the Lord	http://media2.ldscdn.org/assets/general-conference/april-2004-general-conference/2004-04-1060-elder-henry-b-eyring-64k-eng.mp3
2004	04	Keith B. McMullin	Jesus, the Very Thought of Thee	http://media2.ldscdn.org/assets/general-conference/april-2004-general-conference/2004-04-2060-bishop-keith-b-mcmullin-64k-eng.mp3
2004	04	W. Douglas Shumway	Marriage and Family:Our Sacred Responsibility	http://media2.ldscdn.org/assets/general-conference/april-2004-general-conference/2004-04-5040-elder-w-douglas-shumway-64k-eng.mp3
2004	04	Julie B. Beck	My Soul Delighteth in the Scriptures	http://media2.ldscdn.org/assets/general-young-women-meeting/2004-general-young-women-meeting/2004-03-0020-julie-b-beck-64k-eng.mp3
2004	04	Dallin H. Oaks	Preparation for the Second Coming	http://media2.ldscdn.org/assets/general-conference/april-2004-general-conference/2004-04-1030-elder-dallin-h-oaks-64k-eng.mp3
2004	04	Neal A. Maxwell	Remember How Merciful the Lord Hath Been	http://media2.ldscdn.org/assets/general-conference/april-2004-general-conference/2004-04-3010-elder-neal-a-maxwell-64k-eng.mp3
2004	04	Russell M. Nelson	Roots and Branches	http://media2.ldscdn.org/assets/general-conference/april-2004-general-conference/2004-04-2040-elder-russell-m-nelson-64k-eng.mp3
2004	04	Elder Clate W. Mask Jr.	Standing Spotless before the Lord	http://media2.ldscdn.org/assets/general-conference/april-2004-general-conference/2004-04-5030-elder-clate-w-mask-jr-64k-eng.mp3
2004	04	F. Michael Watson	Statistical Report, 2003	http://media2.ldscdn.org/assets/general-conference/april-2004-general-conference/2004-04-2030-statistical-report-2003-64k-eng.mp3
2004	04	Gordon B. Hinckley	Stay on the High Road	http://media2.ldscdn.org/assets/general-young-women-meeting/2004-general-young-women-meeting/2004-03-0040-president-gordon-b-hinckley-64k-eng.mp3
2004	04	Mervyn B. Arnold	Strengthen Thy Brethren	http://media2.ldscdn.org/assets/general-conference/april-2004-general-conference/2004-04-3020-elder-mervyn-b-arnold-64k-eng.mp3
2004	04	Bruce C. Hafen	The Atonement:All for All	http://media2.ldscdn.org/assets/general-conference/april-2004-general-conference/2004-04-5050-elder-bruce-c-hafen-64k-eng.mp3
2004	04	M. Russell Ballard	The Atonement and the Value of One Soul	http://media2.ldscdn.org/assets/general-conference/april-2004-general-conference/2004-04-5010-elder-m-russell-ballard-64k-eng.mp3
2004	04	Thomas S. Monson	The Call for Courage	http://media2.ldscdn.org/assets/general-conference/april-2004-general-conference/2004-04-3050-president-thomas-s-monson-64k-eng.mp3
2004	04	Gordon B. Hinckley	The Church Grows Stronger	http://media2.ldscdn.org/assets/general-conference/april-2004-general-conference/2004-04-1010-president-gordon-b-hinckley-64k-eng.mp3
2004	04	Gordon B. Hinckley	The Dawning of a Brighter Day	http://media2.ldscdn.org/assets/general-conference/april-2004-general-conference/2004-04-4060-president-gordon-b-hinckley-64k-eng.mp3
2004	04	Gayle M. Clegg	The Finished Story	http://media2.ldscdn.org/assets/general-conference/april-2004-general-conference/2004-04-1050-gayle-m-clegg-64k-eng.mp3
2004	04	Thomas S. Monson	The Sustaining of Church Officers	http://media2.ldscdn.org/assets/general-conference/april-2004-general-conference/2004-04-2010-the-sustaining-of-church-officers-64k-eng.mp3
2004	04	W. Rolfe Kerr	The Words of Christ—Our Spiritual Liahona	http://media2.ldscdn.org/assets/general-conference/april-2004-general-conference/2004-04-2070-elder-w-rolfe-kerr-64k-eng.mp3
2004	04	D. Todd Christofferson	When Thou Art Converted	http://media2.ldscdn.org/assets/general-conference/april-2004-general-conference/2004-04-1040-elder-d-todd-christofferson-64k-eng.mp3
2004	04	Robert D. Hales	With All the Feeling of a Tender Parent:A Message of Hope to Families	http://media2.ldscdn.org/assets/general-conference/april-2004-general-conference/2004-04-5020-elder-robert-d-hales-64k-eng.mp3
2004	04	Thomas S. Monson	Your Personal Influence	http://media2.ldscdn.org/assets/general-conference/april-2004-general-conference/2004-04-1070-president-thomas-s-monson-64k-eng.mp3
2004	10	Gordon B. Hinckley	A Tragic Evil among Us	http://media2.ldscdn.org/assets/general-conference/october-2004-general-conference/2004-10-3060-president-gordon-b-hinckley-64k-eng.mp3
2004	10	Thomas S. Monson	Anxiously Engaged	http://media2.ldscdn.org/assets/general-conference/october-2004-general-conference/2004-10-3050-president-thomas-s-monson-64k-eng.mp3
2004	10	Dallin H. Oaks	Be Not Deceived	http://media2.ldscdn.org/assets/general-conference/october-2004-general-conference/2004-10-3010-elder-dallin-h-oaks-64k-eng.mp3
2004	10	Bonnie D. Parkin	Belonging Is Our Sacred Birthright	http://media2.ldscdn.org/assets/general-relief-society-meeting/2004-general-relief-society-meeting/2004-09-0010-bonnie-d-parkin-64k-eng.mp3
2004	10	Dale E. Miller	Bringing Peace and Healing to Your Soul	http://media2.ldscdn.org/assets/general-conference/october-2004-general-conference/2004-10-1040-elder-dale-e-miller-64k-eng.mp3
2004	10	Thomas S. Monson	Choose You This Day	http://media2.ldscdn.org/assets/general-conference/october-2004-general-conference/2004-10-4010-president-thomas-s-monson-64k-eng.mp3
2004	10	Gordon B. Hinckley	Closing Remarks	http://media2.ldscdn.org/assets/general-conference/october-2004-general-conference/2004-10-5070-president-gordon-b-hinckley-64k-eng.mp3
2004	10	Gordon B. Hinckley	Condition of the Church	http://media2.ldscdn.org/assets/general-conference/october-2004-general-conference/2004-10-1010-president-gordon-b-hinckley-64k-eng.mp3
2004	10	Henry B. Eyring	Faith and Keys	http://media2.ldscdn.org/assets/general-conference/october-2004-general-conference/2004-10-2030-elder-henry-b-eyring-64k-eng.mp3
2004	10	Ned B. Roueché	Feed My Sheep	http://media2.ldscdn.org/assets/general-conference/october-2004-general-conference/2004-10-2040-elder-ned-b-roueche-64k-eng.mp3
2004	10	Robert D. Hales	Finding Faith in the Lord Jesus Christ	http://media2.ldscdn.org/assets/general-conference/october-2004-general-conference/2004-10-4020-elder-robert-d-hales-64k-eng.mp3
2004	10	Bonnie D. Parkin	How Has Relief Society Blessed Your Life?	http://media2.ldscdn.org/assets/general-conference/october-2004-general-conference/2004-10-2060-bonnie-d-parkin-64k-eng.mp3
2004	10	Ronald T. Halverson	I Stand at the Door, and Knock	http://media2.ldscdn.org/assets/general-conference/october-2004-general-conference/2004-10-2050-elder-ronald-t-halverson-64k-eng.mp3
2004	10	Thomas S. Monson	If Ye Are Prepared Ye Shall Not Fear	http://media2.ldscdn.org/assets/general-relief-society-meeting/2004-general-relief-society-meeting/2004-09-0040-president-thomas-s-monson-64k-eng.mp3
2004	10	David A. Bednar	In the Strength of the Lord	http://media2.ldscdn.org/assets/general-conference/october-2004-general-conference/2004-10-4040-elder-david-a-bednar-64k-eng.mp3
2004	10	Richard J. Maynes	Keeping Our Covenants	http://media2.ldscdn.org/assets/general-conference/october-2004-general-conference/2004-10-5030-elder-richard-j-maynes-64k-eng.mp3
2004	10	H. David Burton	More Holiness Give Me	http://media2.ldscdn.org/assets/general-conference/october-2004-general-conference/2004-10-5050-bishop-h-david-burton-64k-eng.mp3
2004	10	Kathleen H. Hughes	Out of Small Things	http://media2.ldscdn.org/assets/general-relief-society-meeting/2004-general-relief-society-meeting/2004-09-0020-kathleen-h-hughes-64k-eng.mp3
2004	10	Richard G. Scott	Peace of Conscience and Peace of Mind	http://media2.ldscdn.org/assets/general-conference/october-2004-general-conference/2004-10-1050-elder-richard-g-scott-64k-eng.mp3
2004	10	Cecil O. Samuelson Jr.	Perilous Times	http://media2.ldscdn.org/assets/general-conference/october-2004-general-conference/2004-10-3030-elder-cecil-o-samuelson-jr-64k-eng.mp3
2004	10	Joseph B. Wirthlin	Press On	http://media2.ldscdn.org/assets/general-conference/october-2004-general-conference/2004-10-5060-elder-joseph-b-wirthlin-64k-eng.mp3
2004	10	Jeffrey R. Holland	Prophets, Seers, and Revelators	http://media2.ldscdn.org/assets/general-conference/october-2004-general-conference/2004-10-1020-elder-jeffrey-r-holland-64k-eng.mp3
2004	10	M. Russell Ballard	Pure Testimony	http://media2.ldscdn.org/assets/general-conference/october-2004-general-conference/2004-10-2080-elder-m-russell-ballard-64k-eng.mp3
2004	10	H. Bryan Richards	Remember the Teachings of Your Father	http://media2.ldscdn.org/assets/general-conference/october-2004-general-conference/2004-10-5040-elder-h-bryan-richards-64k-eng.mp3
2004	10	Donald L. Staheli	Securing Our Testimonies	http://media2.ldscdn.org/assets/general-conference/october-2004-general-conference/2004-10-2070-elder-donald-l-staheli-64k-eng.mp3
2004	10	Russell M. Nelson	Senior Missionaries and the Gospel	http://media2.ldscdn.org/assets/general-conference/october-2004-general-conference/2004-10-4050-elder-russell-m-nelson-64k-eng.mp3
2004	10	Carl B. Pratt	The Blessings of a Proper Fast	http://media2.ldscdn.org/assets/general-conference/october-2004-general-conference/2004-10-3020-elder-carl-b-pratt-64k-eng.mp3
2004	10	James E. Faust	The Key of the Knowledge of God	http://media2.ldscdn.org/assets/general-conference/october-2004-general-conference/2004-10-3040-president-james-e-faust-64k-eng.mp3
2004	10	Boyd K. Packer	The Least of These	http://media2.ldscdn.org/assets/general-conference/october-2004-general-conference/2004-10-5010-president-boyd-k-packer-64k-eng.mp3
2004	10	Dieter F. Uchtdorf	The Opportunity to Testify	http://media2.ldscdn.org/assets/general-conference/october-2004-general-conference/2004-10-4030-elder-dieter-f-uchtdorf-64k-eng.mp3
2004	10	John H. Groberg	The Power of God’s Love	http://media2.ldscdn.org/assets/general-conference/october-2004-general-conference/2004-10-1030-elder-john-h-groberg-64k-eng.mp3
2004	10	Thomas S. Monson	The Sustaining of Church Officers	http://media2.ldscdn.org/assets/general-conference/october-2004-general-conference/2004-10-2010-the-sustaining-of-church-officers-64k-eng.mp3
2004	10	Gordon B. Hinckley	The Women in Our Lives	http://media2.ldscdn.org/assets/general-conference/october-2004-general-conference/2004-10-4060-president-gordon-b-hinckley-64k-eng.mp3
2004	10	Anne C. Pingree	Walking towards the Light of His Love	http://media2.ldscdn.org/assets/general-relief-society-meeting/2004-general-relief-society-meeting/2004-09-0030-anne-c-pingree-64k-eng.mp3
2004	10	Elaine S. Dalton	We Did This for You	http://media2.ldscdn.org/assets/general-conference/october-2004-general-conference/2004-10-5020-elaine-s-dalton-64k-eng.mp3
2004	10	L. Tom Perry	What Is a Quorum?	http://media2.ldscdn.org/assets/general-conference/october-2004-general-conference/2004-10-2020-elder-l-tom-perry-64k-eng.mp3
2004	10	James E. Faust	Where Do I Make My Stand?	http://media2.ldscdn.org/assets/general-conference/october-2004-general-conference/2004-10-1060-president-james-e-faust-64k-eng.mp3
2005	04	Richard C. Edgley	A Still, Small Voice and a Throbbing Heart	http://media2.ldscdn.org/assets/general-conference/april-2005-general-conference/2005-04-1030-bishop-richard-c-edgley-64k-eng.mp3
2005	04	Julie B. Beck	A Work for Me to Do	http://media2.ldscdn.org/assets/general-young-women-meeting/2005-general-young-women-meeting/2005-03-0020-julie-b-beck-64k-eng.mp3
2005	04	Coleen K. Menlove	All Thy Children Shall Be Taught	http://media2.ldscdn.org/assets/general-conference/april-2005-general-conference/2005-04-1040-coleen-k-menlove-64k-eng.mp3
2005	04	Stephen B. Oveson	Appreciating the Counsel of Those Who Are Bowed in Years	http://media2.ldscdn.org/assets/general-conference/april-2005-general-conference/2005-04-5050-elder-stephen-b-oveson-64k-eng.mp3
2005	04	Elder Adhemar Damiani	Be of Good Cheer and Faithful in Adversity	http://media2.ldscdn.org/assets/general-conference/april-2005-general-conference/2005-04-5040-elder-adhemar-damiani-64k-eng.mp3
2005	04	Thomas S. Monson	Be Thou an Example	http://media2.ldscdn.org/assets/general-young-women-meeting/2005-general-young-women-meeting/2005-03-0040-president-thomas-s-monson-64k-eng.mp3
2005	04	Neil L. Andersen	Beware of the Evil behind the Smiling Eyes	http://media2.ldscdn.org/assets/general-conference/april-2005-general-conference/2005-04-3020-elder-neil-l-andersen-64k-eng.mp3
2005	04	Robert W. Cantwell	Church Auditing Department Report, 2004	http://media2.ldscdn.org/assets/general-conference/april-2005-general-conference/2005-04-2020-church-auditing-department-report-2004-64k-eng.mp3
2005	04	Gordon B. Hinckley	Closing Remarks	http://media2.ldscdn.org/assets/general-conference/april-2005-general-conference/2005-04-5070-president-gordon-b-hinckley-64k-eng.mp3
2005	04	Thomas S. Monson	Constant Truths for Changing Times	http://media2.ldscdn.org/assets/general-conference/april-2005-general-conference/2005-04-1060-president-thomas-s-monson-64k-eng.mp3
2005	04	Robert D. Hales	Couple Missionaries:Blessings from Sacrifice and Service	http://media2.ldscdn.org/assets/general-conference/april-2005-general-conference/2005-04-2090-elder-robert-d-hales-64k-eng.mp3
2005	04	David E. Sorensen	Faith Is the Answer	http://media2.ldscdn.org/assets/general-conference/april-2005-general-conference/2005-04-4030-elder-david-e-sorensen-64k-eng.mp3
2005	04	Gordon B. Hinckley	Gambling	http://media2.ldscdn.org/assets/general-conference/april-2005-general-conference/2005-04-3060-president-gordon-b-hinckley-64k-eng.mp3
2005	04	Susan W. Tanner	Glad Tidings from Cumorah	http://media2.ldscdn.org/assets/general-young-women-meeting/2005-general-young-women-meeting/2005-03-0010-susan-w-tanner-64k-eng.mp3
2005	04	Elaine S. Dalton	He Knows You by Name	http://media2.ldscdn.org/assets/general-young-women-meeting/2005-general-young-women-meeting/2005-03-0030-elaine-s-dalton-64k-eng.mp3
2005	04	Henry B. Eyring	Hearts Bound Together	http://media2.ldscdn.org/assets/general-conference/april-2005-general-conference/2005-04-4050-elder-henry-b-eyring-64k-eng.mp3
2005	04	Russell M. Nelson	Now Is the Time to Prepare	http://media2.ldscdn.org/assets/general-conference/april-2005-general-conference/2005-04-1050-elder-russell-m-nelson-64k-eng.mp3
2005	04	M. Russell Ballard	One More	http://media2.ldscdn.org/assets/general-conference/april-2005-general-conference/2005-04-4020-elder-m-russell-ballard-64k-eng.mp3
2005	04	Gordon B. Hinckley	Opening Remarks	http://media2.ldscdn.org/assets/general-conference/april-2005-general-conference/2005-04-1010-president-gordon-b-hinckley-64k-eng.mp3
2005	04	Jeffrey R. Holland	Our Most Distinguishing Feature	http://media2.ldscdn.org/assets/general-conference/april-2005-general-conference/2005-04-3010-elder-jeffrey-r-holland-64k-eng.mp3
2005	04	James E. Faust	Perseverance	http://media2.ldscdn.org/assets/general-conference/april-2005-general-conference/2005-04-3040-president-james-e-faust-64k-eng.mp3
2005	04	Dallin H. Oaks	Pornography	http://media2.ldscdn.org/assets/general-conference/april-2005-general-conference/2005-04-5020-elder-dallin-h-oaks-64k-eng.mp3
2005	04	James E. Faust	Standing in Holy Places	http://media2.ldscdn.org/assets/general-conference/april-2005-general-conference/2005-04-4010-president-james-e-faust-64k-eng.mp3
2005	04	F. Michael Watson	Statistical Report, 2004	http://media2.ldscdn.org/assets/general-conference/april-2005-general-conference/2005-04-2030-statistical-report-2004-64k-eng.mp3
2005	04	Robert J. Whetten	Strengthen Thy Brethren	http://media2.ldscdn.org/assets/general-conference/april-2005-general-conference/2005-04-5030-elder-robert-j-whetten-64k-eng.mp3
2005	04	Boyd K. Packer	The Book of Mormon:Another Testament of Jesus Christ—Plain and Precious Things	http://media2.ldscdn.org/assets/general-conference/april-2005-general-conference/2005-04-1020-president-boyd-k-packer-64k-eng.mp3
2005	04	Dieter F. Uchtdorf	The Fruits of the First Vision	http://media2.ldscdn.org/assets/general-conference/april-2005-general-conference/2005-04-2080-elder-dieter-f-uchtdorf-64k-eng.mp3
2005	04	Gordon B. Hinckley	The Great Things Which God Has Revealed	http://media2.ldscdn.org/assets/general-conference/april-2005-general-conference/2005-04-4060-president-gordon-b-hinckley-64k-eng.mp3
2005	04	Richard G. Scott	The Power of Preach My Gospel	http://media2.ldscdn.org/assets/general-conference/april-2005-general-conference/2005-04-2050-elder-richard-g-scott-64k-eng.mp3
2005	04	Thomas S. Monson	The Sacred Call of Service	http://media2.ldscdn.org/assets/general-conference/april-2005-general-conference/2005-04-3050-president-thomas-s-monson-64k-eng.mp3
2005	04	Thomas S. Monson	The Sustaining of Church Officers	http://media2.ldscdn.org/assets/general-conference/april-2005-general-conference/2005-04-2010-the-sustaining-of-church-officers-64k-eng.mp3
2005	04	David A. Bednar	The Tender Mercies of the Lord	http://media2.ldscdn.org/assets/general-conference/april-2005-general-conference/2005-04-5060-elder-david-a-bednar-64k-eng.mp3
2005	04	Joseph B. Wirthlin	The Virtue of Kindness	http://media2.ldscdn.org/assets/general-conference/april-2005-general-conference/2005-04-2040-elder-joseph-b-wirthlin-64k-eng.mp3
2005	04	Harold G. Hillam	The Worth of Souls	http://media2.ldscdn.org/assets/general-conference/april-2005-general-conference/2005-04-2060-elder-harold-g-hillam-64k-eng.mp3
2005	04	Lynn G. Robbins	Tithing—a Commandment Even for the Destitute	http://media2.ldscdn.org/assets/general-conference/april-2005-general-conference/2005-04-2070-elder-lynn-g-robbins-64k-eng.mp3
2005	04	Kathleen H. Hughes	What Greater Goodness Can We Know:Christlike Friends	http://media2.ldscdn.org/assets/general-conference/april-2005-general-conference/2005-04-4040-kathleen-h-hughes-64k-eng.mp3
2005	04	L. Tom Perry	What Seek Ye?	http://media2.ldscdn.org/assets/general-conference/april-2005-general-conference/2005-04-5010-elder-l-tom-perry-64k-eng.mp3
2005	04	Robert C. Oaks	Who’s on the Lord’s Side? Who?	http://media2.ldscdn.org/assets/general-conference/april-2005-general-conference/2005-04-3030-elder-robert-c-oaks-64k-eng.mp3
2005	10	Merrill J. Bateman	A Pattern for All	http://media2.ldscdn.org/assets/general-conference/october-2005-general-conference/2005-10-4030-elder-merrill-j-bateman-64k-eng.mp3
2005	10	Keith B. McMullin	Be Prepared … Be Ye Strong from Henceforth	http://media2.ldscdn.org/assets/general-conference/october-2005-general-conference/2005-10-1030-bishop-keith-b-mcmullin-64k-eng.mp3
2005	10	David A. Bednar	Becoming a Missionary	http://media2.ldscdn.org/assets/general-conference/october-2005-general-conference/2005-10-3010-elder-david-a-bednar-64k-eng.mp3
2005	10	Gordon B. Hinckley	Benediction	http://media2.ldscdn.org/assets/general-conference/october-2005-general-conference/2005-10-5080-president-gordon-b-hinckley-64k-eng.mp3
2005	10	L. Tom Perry	Blessings Resulting from Reading the Book of Mormon	http://media2.ldscdn.org/assets/general-conference/october-2005-general-conference/2005-10-1020-elder-l-tom-perry-64k-eng.mp3
2005	10	James E. Faust	Called and Chosen	http://media2.ldscdn.org/assets/general-conference/october-2005-general-conference/2005-10-3040-president-james-e-faust-64k-eng.mp3
